timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1741597306090,308,HTTP Request,503,Service Unavailable,Thread Group 1-9,text,false,,2758,115,2,2,https://www.amazon.in/,308,0,0
1741597305952,871,HTTP Request,200,OK,Thread Group 1-8,text,true,,49869,115,2,2,https://www.amazon.in/,446,0,0
1741597306399,563,HTTP Request,200,OK,Thread Group 1-9,text,true,,49891,115,2,2,https://www.amazon.in/,446,0,0
1741597306823,191,HTTP Request,503,Service Unavailable,Thread Group 1-8,text,false,,7616,115,2,2,https://www.amazon.in/,191,0,0
1741597306963,262,HTTP Request,503,Service Unavailable,Thread Group 1-9,text,false,,2759,115,1,1,https://www.amazon.in/,262,0,0
1741597307225,490,HTTP Request,200,OK,Thread Group 1-9,text,true,,49965,115,1,1,https://www.amazon.in/,372,0,0
1741597307716,518,HTTP Request,200,OK,Thread Group 1-9,text,true,,53020,115,1,1,https://www.amazon.in/,455,0,0
1741597308234,225,HTTP Request,503,Service Unavailable,Thread Group 1-9,text,false,,2756,115,1,1,https://www.amazon.in/,225,0,0
1741597308459,198,HTTP Request,503,Service Unavailable,Thread Group 1-9,text,false,,2758,115,1,1,https://www.amazon.in/,198,0,0
1741597308658,210,HTTP Request,503,Service Unavailable,Thread Group 1-9,text,false,,2760,115,1,1,https://www.amazon.in/,210,0,0
1741597308869,193,HTTP Request,503,Service Unavailable,Thread Group 1-9,text,false,,2756,115,1,1,https://www.amazon.in/,193,0,0
1741597309790,536,HTTP Request,200,OK,Thread Group 1-10,text,true,,49991,115,1,1,https://www.amazon.in/,414,0,29
1741597310326,451,HTTP Request,200,OK,Thread Group 1-10,text,true,,52509,115,1,1,https://www.amazon.in/,404,0,0
1741597310778,508,HTTP Request,200,OK,Thread Group 1-10,text,true,,52440,115,1,1,https://www.amazon.in/,469,0,0
1741597311287,362,HTTP Request,503,Service Unavailable,Thread Group 1-10,text,false,,2760,115,1,1,https://www.amazon.in/,362,0,0
1741597311650,213,HTTP Request,503,Service Unavailable,Thread Group 1-10,text,false,,2759,115,1,1,https://www.amazon.in/,212,0,0
1741597311863,479,HTTP Request,200,OK,Thread Group 1-10,text,true,,50419,115,1,1,https://www.amazon.in/,415,0,0
1741597312342,234,HTTP Request,503,Service Unavailable,Thread Group 1-10,text,false,,2759,115,1,1,https://www.amazon.in/,233,0,0
1741597312576,437,HTTP Request,200,OK,Thread Group 1-10,text,true,,52560,115,1,1,https://www.amazon.in/,340,0,0
1741597313014,1043,HTTP Request,200,OK,Thread Group 1-10,text,true,,49969,115,1,1,https://www.amazon.in/,497,0,0
1741597314058,495,HTTP Request,200,OK,Thread Group 1-10,text,true,,52540,115,1,1,https://www.amazon.in/,337,0,0
